DATUM,CDU/CSU,SPD,GRÜNE,FDP,LINKE,SONSTIGE,BEFRAGTE,BUNDESTAGSWAHL,AFD,INSTITUT
1998-04-04,34.0,46.0,6.0,5.0,4.0,3.0,,False,,DIMAP
1998-04-11,35.0,45.0,6.0,5.0,4.0,3.0,,False,,DIMAP
1998-04-18,36.0,45.0,6.0,5.0,4.0,2.0,,False,,DIMAP
1998-04-25,36.0,45.0,6.0,5.0,4.0,2.0,,False,,DIMAP
1998-05-02,35.0,45.0,6.0,5.0,4.0,1.0,,False,,DIMAP
1998-05-09,34.0,44.0,6.0,6.0,5.0,1.0,,False,,DIMAP
1998-05-16,35.0,44.0,6.0,5.0,5.0,1.0,,False,,DIMAP
1998-05-23,37.0,43.0,6.0,4.0,5.0,2.0,,False,,DIMAP
1998-05-30,36.0,44.0,6.0,5.0,4.0,2.0,,False,,DIMAP
1998-06-06,35.0,44.0,7.0,5.0,4.0,1.0,,False,,DIMAP
1998-06-13,36.0,44.0,7.0,5.0,4.0,1.0,,False,,DIMAP
1998-06-20,36.0,43.0,7.0,5.0,5.0,1.0,,False,,DIMAP
1998-06-27,36.0,44.0,7.0,5.0,5.0,1.0,,False,,DIMAP
1998-07-04,35.0,44.0,7.0,5.0,4.0,2.0,,False,,DIMAP
1998-07-11,36.0,44.0,6.0,5.0,4.0,2.0,,False,,DIMAP
1998-07-18,37.0,43.0,7.0,5.0,4.0,1.0,,False,,DIMAP
1998-07-25,37.0,43.0,7.0,5.0,4.0,1.0,,False,,DIMAP
1998-08-01,36.0,43.0,7.0,5.0,4.0,2.0,,False,,DIMAP
1998-08-08,37.0,42.0,7.0,6.0,4.0,1.0,,False,,DIMAP
1998-08-15,37.0,42.0,7.0,5.0,5.0,1.0,,False,,DIMAP
1998-08-22,38.0,43.0,6.0,5.0,4.0,1.0,,False,,DIMAP
1998-08-29,38.0,43.0,6.0,5.0,4.0,1.0,,False,,DIMAP
1998-09-05,37.0,43.0,7.0,5.0,4.0,1.0,,False,,DIMAP
1998-09-12,37.0,42.0,7.0,5.0,4.0,1.0,,False,,DIMAP
1998-09-19,38.0,41.0,7.0,6.0,5.0,1.0,,False,,DIMAP
1998-09-26,38.0,40.0,7.0,6.0,5.0,1.0,,False,,DIMAP
1998-09-27,35.1,40.9,6.7,6.2,5.1,2.8,,True,,DIMAP
1998-10-02,36.0,41.0,7.0,6.0,5.0,2.0,,False,,DIMAP
1998-10-10,36.0,42.0,7.0,6.0,5.0,2.0,,False,,DIMAP
1998-10-17,36.0,40.0,8.0,7.0,5.0,2.0,,False,,DIMAP
1998-10-24,36.0,40.0,8.0,7.0,5.0,2.0,,False,,DIMAP
1998-10-31,36.0,41.0,7.0,6.0,5.0,2.0,,False,,DIMAP
1998-11-07,37.0,42.0,7.0,5.0,5.0,2.0,,False,,DIMAP
1998-11-14,37.0,41.0,7.0,6.0,5.0,2.0,,False,,DIMAP
1998-11-21,37.0,42.0,7.0,5.0,5.0,1.0,,False,,DIMAP
1998-11-28,37.0,42.0,7.0,5.0,5.0,1.0,,False,,DIMAP
1998-12-05,39.0,39.0,7.0,5.0,5.0,2.0,,False,,DIMAP
1998-12-12,38.0,39.0,8.0,6.0,5.0,2.0,,False,,DIMAP
1998-12-19,38.0,40.0,8.0,5.0,5.0,1.0,,False,,DIMAP
1999-01-09,39.0,41.0,7.0,5.0,4.0,1.0,,False,,DIMAP
1999-01-16,39.0,41.0,7.0,6.0,4.0,1.0,,False,,DIMAP
1999-01-23,40.0,40.0,6.0,5.0,5.0,1.0,,False,,DIMAP
1999-01-30,39.0,41.0,6.0,5.0,4.0,2.0,,False,,DIMAP
1999-02-06,39.0,40.0,7.0,5.0,5.0,1.0,,False,,DIMAP
1999-02-13,41.0,38.0,6.0,5.0,5.0,2.0,,False,,DIMAP
1999-02-20,41.0,39.0,6.0,5.0,5.0,1.0,,False,,DIMAP
1999-02-27,41.0,40.0,6.0,5.0,4.0,1.0,,False,,DIMAP
1999-03-06,41.0,38.0,6.0,5.0,5.0,2.0,,False,,DIMAP
1999-03-13,42.0,38.0,6.0,5.0,5.0,1.0,,False,,DIMAP
1999-03-20,43.0,38.0,6.0,5.0,5.0,1.0,,False,,DIMAP
1999-03-27,43.0,36.0,7.0,5.0,6.0,1.0,,False,,DIMAP
1999-04-03,43.0,36.0,6.0,5.0,6.0,1.0,,False,,DIMAP
1999-04-10,43.0,35.0,6.0,5.0,6.0,2.0,,False,,DIMAP
1999-04-17,43.0,36.0,6.0,5.0,6.0,2.0,,False,,DIMAP
1999-04-24,43.0,35.0,6.0,5.0,6.0,2.0,,False,,DIMAP
1999-05-01,42.0,37.0,5.0,5.0,6.0,3.0,,False,,DIMAP
1999-05-08,42.0,37.0,6.0,5.0,6.0,2.0,,False,,DIMAP
1999-05-15,44.0,36.0,6.0,5.0,5.0,2.0,,False,,DIMAP
1999-05-22,44.0,35.0,7.0,5.0,6.0,1.0,,False,,DIMAP
1999-05-29,43.0,36.0,6.0,5.0,6.0,1.0,,False,,DIMAP
1999-06-05,45.0,34.0,6.0,5.0,6.0,4.0,,False,,DIMAP
1999-06-12,43.0,37.0,6.0,5.0,5.0,4.0,,False,,DIMAP
1999-06-19,46.0,33.0,7.0,5.0,5.0,4.0,,False,,DIMAP
1999-06-26,45.0,33.0,6.0,5.0,6.0,2.0,,False,,DIMAP
1999-07-03,45.0,33.0,6.0,5.0,6.0,3.0,,False,,DIMAP
1999-07-10,44.0,35.0,6.0,5.0,5.0,2.0,,False,,DIMAP
1999-07-17,44.0,34.0,6.0,5.0,6.0,2.0,,False,,DIMAP
1999-07-24,45.0,33.0,7.0,5.0,6.0,4.0,,False,,DIMAP
1999-07-31,45.0,33.0,7.0,5.0,6.0,1.0,,False,,DIMAP
1999-08-07,46.0,33.0,6.0,5.0,6.0,1.0,,False,,DIMAP
1999-08-14,46.0,33.0,6.0,5.0,6.0,1.0,,False,,DIMAP
1999-08-21,47.0,32.0,6.0,5.0,6.0,1.0,,False,,DIMAP
1999-08-28,47.0,32.0,6.0,5.0,6.0,2.0,,False,,DIMAP
1999-09-04,46.0,32.0,7.0,6.0,5.0,1.0,,False,,DIMAP
1999-09-11,46.0,33.0,6.0,5.0,5.0,2.0,,False,,DIMAP
1999-09-18,47.0,32.0,6.0,5.0,6.0,1.0,,False,,DIMAP
1999-09-25,48.0,31.0,6.0,5.0,7.0,1.0,,False,,DIMAP
1999-10-02,48.0,31.0,6.0,4.0,7.0,2.0,,False,,DIMAP
1999-10-09,48.0,31.0,6.0,5.0,7.0,1.0,,False,,DIMAP
1999-10-16,48.0,31.0,6.0,5.0,7.0,1.0,,False,,DIMAP
1999-10-23,48.0,30.0,6.0,5.0,8.0,1.0,,False,,DIMAP
1999-10-30,49.0,30.0,5.0,5.0,8.0,1.0,,False,,DIMAP
1999-11-06,49.0,30.0,6.0,5.0,6.0,2.0,,False,,DIMAP
1999-11-13,49.0,30.0,6.0,5.0,6.0,1.0,,False,,DIMAP
1999-11-20,48.0,31.0,6.0,5.0,6.0,2.0,,False,,DIMAP
1999-11-27,48.0,31.0,5.0,4.0,7.0,2.0,,False,,DIMAP
1999-12-04,47.0,32.0,5.0,5.0,6.0,2.0,,False,,DIMAP
1999-12-11,45.0,34.0,7.0,5.0,5.0,1.0,,False,,DIMAP
1999-12-18,45.0,35.0,6.0,5.0,6.0,1.0,,False,,DIMAP
1999-12-24,43.0,35.0,6.0,5.0,7.0,1.0,,False,,DIMAP
2000-01-07,39.0,39.0,7.0,5.0,6.0,1.0,,False,,DIMAP
2000-01-14,38.0,39.0,7.0,5.0,6.0,2.0,,False,,DIMAP
2000-01-21,33.0,41.0,7.0,8.0,6.0,2.0,,False,,DIMAP
2000-01-28,32.0,42.0,7.0,7.0,7.0,2.0,,False,,DIMAP
2000-02-04,31.0,43.0,8.0,8.0,6.0,1.0,,False,,DIMAP
2000-02-11,31.0,42.0,8.0,7.0,7.0,2.0,,False,,DIMAP
2000-02-18,31.0,42.0,8.0,8.0,7.0,1.0,,False,,DIMAP
2000-02-25,31.0,43.0,8.0,8.0,7.0,1.0,,False,,DIMAP
2000-03-03,31.0,42.0,7.0,9.0,7.0,2.0,,False,,DIMAP
2000-03-10,32.0,41.0,7.0,9.0,7.0,2.0,,False,,DIMAP
2000-03-17,33.0,40.0,7.0,8.0,7.0,3.0,,False,,DIMAP
2000-03-24,33.0,40.0,8.0,8.0,7.0,2.0,,False,,DIMAP
2000-03-31,33.0,41.0,7.0,8.0,7.0,2.0,,False,,DIMAP
2000-04-07,34.0,39.0,8.0,7.0,7.0,2.0,,False,,DIMAP
2000-04-14,36.0,39.0,7.0,7.0,6.0,2.0,,False,,DIMAP
2000-04-21,36.0,39.0,7.0,7.0,6.0,2.0,,False,,DIMAP
2000-04-28,36.0,40.0,7.0,7.0,6.0,2.0,,False,,DIMAP
2000-05-05,36.0,41.0,6.0,7.0,5.0,3.0,,False,,DIMAP
2000-05-12,36.0,41.0,6.0,7.0,5.0,3.0,,False,,DIMAP
2000-05-19,36.0,40.0,6.0,9.0,5.0,2.0,,False,,DIMAP
2000-05-26,36.0,40.0,6.0,9.0,5.0,2.0,,False,,DIMAP
2000-06-02,36.0,38.0,6.0,10.0,6.0,2.0,,False,,DIMAP
2000-06-09,39.0,38.0,7.0,9.0,5.0,2.0,,False,,DIMAP
2000-06-16,39.0,37.0,7.0,9.0,6.0,2.0,,False,,DIMAP
2000-06-23,38.0,38.0,7.0,9.0,5.0,3.0,,False,,DIMAP
2000-06-30,38.0,39.0,6.0,9.0,5.0,3.0,,False,,DIMAP
2000-07-07,38.0,39.0,6.0,8.0,5.0,4.0,,False,,DIMAP
2000-07-14,37.0,39.0,6.0,9.0,6.0,3.0,,False,,DIMAP
2000-07-21,37.0,39.0,7.0,8.0,6.0,3.0,,False,,DIMAP
2000-07-28,36.0,40.0,6.0,8.0,6.0,4.0,,False,,DIMAP
2000-08-04,34.0,42.0,6.0,9.0,5.0,4.0,,False,,DIMAP
2000-08-11,35.0,42.0,6.0,8.0,5.0,4.0,,False,,DIMAP
2000-08-18,35.0,42.0,6.0,8.0,5.0,4.0,,False,,DIMAP
2000-08-25,34.0,43.0,6.0,8.0,5.0,4.0,,False,,DIMAP
2000-09-01,34.0,43.0,6.0,8.0,6.0,3.0,,False,,DIMAP
2000-09-08,34.0,43.0,6.0,8.0,5.0,4.0,,False,,DIMAP
2000-09-15,35.0,41.0,6.0,8.0,5.0,5.0,,False,,DIMAP
2000-09-22,36.0,41.0,6.0,7.0,5.0,5.0,,False,,DIMAP
2000-09-29,37.0,40.0,6.0,7.0,5.0,5.0,,False,,DIMAP
2000-10-06,39.0,39.0,6.0,6.0,6.0,4.0,,False,,DIMAP
2000-10-13,38.0,38.0,6.0,7.0,6.0,5.0,,False,,DIMAP
2000-10-20,37.0,39.0,6.0,8.0,5.0,5.0,,False,,DIMAP
2000-10-27,36.0,40.0,6.0,7.0,6.0,5.0,,False,,DIMAP
2000-11-03,37.0,39.0,6.0,7.0,6.0,5.0,,False,,DIMAP
2000-11-10,37.0,39.0,6.0,7.0,6.0,5.0,,False,,DIMAP
2000-11-17,37.0,39.0,7.0,7.0,6.0,4.0,,False,,DIMAP
2000-11-24,37.0,39.0,7.0,7.0,5.0,5.0,,False,,DIMAP
2000-12-01,37.0,38.0,8.0,7.0,5.0,5.0,,False,,DIMAP
2000-12-08,36.0,39.0,8.0,8.0,5.0,4.0,,False,,DIMAP
2000-12-15,37.0,39.0,8.0,7.0,5.0,4.0,,False,,DIMAP
2000-12-22,37.0,39.0,7.0,6.0,6.0,5.0,,False,,DIMAP
2001-01-05,38.0,38.0,7.0,6.0,6.0,5.0,,False,,DIMAP
2001-01-12,37.0,38.0,7.0,9.0,5.0,4.0,,False,,DIMAP
2001-01-19,37.0,37.0,7.0,9.0,6.0,4.0,,False,,DIMAP
2001-01-26,36.0,38.0,8.0,9.0,5.0,4.0,,False,,DIMAP
2001-02-02,35.0,38.0,8.0,9.0,5.0,5.0,,False,,DIMAP
2001-02-09,34.0,40.0,8.0,9.0,5.0,4.0,,False,,DIMAP
2001-02-16,35.0,40.0,7.0,9.0,6.0,3.0,,False,,DIMAP
2001-02-23,35.0,40.0,7.0,8.0,6.0,4.0,,False,,DIMAP
2001-03-02,35.0,40.0,8.0,8.0,5.0,4.0,,False,,DIMAP
2001-03-09,35.0,39.0,9.0,8.0,5.0,4.0,,False,,DIMAP
2001-03-16,34.0,40.0,9.0,7.0,5.0,5.0,,False,,DIMAP
2001-03-23,34.0,40.0,8.0,8.0,5.0,5.0,,False,,DIMAP
2001-03-30,35.0,40.0,7.0,8.0,5.0,5.0,,False,,DIMAP
2001-04-06,36.0,39.0,7.0,8.0,5.0,5.0,,False,,DIMAP
2001-04-13,36.0,40.0,6.0,7.0,6.0,5.0,,False,,DIMAP
2001-04-20,36.0,39.0,7.0,8.0,6.0,4.0,,False,,DIMAP
2001-04-27,36.0,39.0,7.0,8.0,6.0,4.0,,False,,DIMAP
2001-05-04,35.0,41.0,7.0,8.0,5.0,4.0,,False,,DIMAP
2001-05-11,36.0,40.0,6.0,9.0,6.0,3.0,,False,,DIMAP
2001-05-18,36.0,40.0,6.0,9.0,6.0,3.0,,False,,DIMAP
2001-05-18,36.0,40.0,6.0,9.0,5.0,4.0,,False,,DIMAP
2001-06-01,37.0,40.0,6.0,8.0,6.0,3.0,,False,,DIMAP
2001-06-08,37.0,39.0,7.0,9.0,5.0,3.0,,False,,DIMAP
2001-06-15,36.0,38.0,7.0,9.0,6.0,4.0,,False,,DIMAP
2001-06-22,35.0,38.0,7.0,9.0,6.0,5.0,,False,,DIMAP
2001-06-29,36.0,37.0,7.0,10.0,6.0,4.0,,False,,DIMAP
2001-07-06,34.0,39.0,7.0,10.0,7.0,3.0,,False,,DIMAP
2001-07-13,34.0,38.0,8.0,11.0,6.0,3.0,,False,,DIMAP
2001-07-20,35.0,38.0,8.0,10.0,6.0,3.0,,False,,DIMAP
2001-07-27,36.0,39.0,7.0,9.0,6.0,3.0,,False,,DIMAP
2001-08-03,36.0,38.0,7.0,10.0,6.0,3.0,,False,,DIMAP
2001-08-10,36.0,39.0,7.0,9.0,6.0,3.0,,False,,DIMAP
2001-08-17,37.0,38.0,7.0,10.0,5.0,3.0,,False,,DIMAP
2001-08-24,36.0,38.0,7.0,10.0,6.0,3.0,,False,,DIMAP
2001-08-31,37.0,37.0,7.0,9.0,6.0,4.0,,False,,DIMAP
2001-09-07,36.0,38.0,7.0,10.0,5.0,4.0,,False,,DIMAP
2001-09-14,36.0,38.0,6.0,10.0,6.0,4.0,,False,,DIMAP
2001-09-21,37.0,41.0,6.0,8.0,6.0,2.0,,False,,DIMAP
2001-09-29,37.0,41.0,6.0,8.0,5.0,3.0,,False,,DIMAP
2001-10-05,36.0,40.0,6.0,9.0,5.0,4.0,,False,,DIMAP
2001-10-12,37.0,40.0,6.0,8.0,5.0,4.0,,False,,DIMAP
2001-10-19,36.0,41.0,6.0,8.0,5.0,4.0,,False,,DIMAP
2001-10-26,37.0,41.0,6.0,8.0,5.0,3.0,,False,,DIMAP
2001-11-02,35.0,41.0,6.0,9.0,6.0,3.0,,False,,DIMAP
2001-11-09,35.0,42.0,5.0,8.0,7.0,3.0,,False,,DIMAP
2001-11-16,36.0,41.0,6.0,9.0,6.0,2.0,,False,,DIMAP
2001-11-23,34.0,41.0,6.0,9.0,7.0,3.0,,False,,DIMAP
2001-11-30,35.0,40.0,6.0,9.0,7.0,3.0,,False,,DIMAP
2001-12-07,36.0,40.0,6.0,9.0,7.0,2.0,,False,,DIMAP
2001-12-14,37.0,38.0,6.0,8.0,8.0,3.0,,False,,DIMAP
2001-12-21,38.0,37.0,7.0,8.0,7.0,3.0,,False,,DIMAP
2002-01-04,38.0,38.0,6.0,8.0,7.0,3.0,,False,,DIMAP
2002-01-11,39.0,38.0,5.0,8.0,7.0,3.0,,False,,DIMAP
2002-01-18,39.0,37.0,6.0,9.0,7.0,2.0,,False,,DIMAP
2002-01-25,40.0,36.0,6.0,9.0,7.0,2.0,,False,,DIMAP
2002-02-01,41.0,36.0,6.0,8.0,7.0,2.0,,False,,DIMAP
2002-02-08,41.0,36.0,6.0,8.0,6.0,3.0,,False,,DIMAP
2002-02-15,41.0,36.0,6.0,8.0,6.0,3.0,,False,,DIMAP
2002-02-22,41.0,35.0,6.0,9.0,6.0,3.0,,False,,DIMAP
2002-03-01,40.0,36.0,6.0,9.0,6.0,3.0,1300.0,False,,DIMAP
2002-03-08,40.0,36.0,6.0,9.0,6.0,3.0,,False,,DIMAP
2002-03-15,41.0,36.0,7.0,8.0,6.0,2.0,,False,,DIMAP
2002-03-22,41.0,36.0,7.0,8.0,5.0,3.0,,False,,DIMAP
2002-03-27,39.0,35.0,8.0,9.0,6.0,3.0,,False,,DIMAP
2002-04-05,39.0,34.0,7.0,9.0,7.0,4.0,1300.0,False,,DIMAP
2002-04-10,40.0,34.0,7.0,9.0,7.0,3.0,,False,,DIMAP
2002-04-12,39.0,35.0,7.0,9.0,7.0,3.0,,False,,DIMAP
2002-04-19,39.0,35.0,7.0,9.0,6.0,4.0,,False,,DIMAP
2002-04-26,39.0,34.0,7.0,10.0,6.0,4.0,,False,,DIMAP
2002-05-03,41.0,32.0,7.0,11.0,5.0,4.0,1000.0,False,,DIMAP
2002-05-10,41.0,31.0,7.0,11.0,6.0,4.0,,False,,DIMAP
2002-05-15,40.0,32.0,7.0,12.0,6.0,3.0,,False,,DIMAP
2002-05-17,40.0,32.0,7.0,12.0,6.0,3.0,,False,,DIMAP
2002-05-24,39.0,32.0,7.0,13.0,6.0,3.0,,False,,DIMAP
2002-05-31,39.0,33.0,7.0,11.0,6.0,4.0,,False,,DIMAP
2002-06-06,39.0,34.0,8.0,10.0,6.0,3.0,1303.0,False,,DIMAP
2002-06-13,39.0,35.0,7.0,10.0,6.0,3.0,,False,,DIMAP
2002-06-21,39.0,36.0,7.0,10.0,6.0,2.0,1100.0,False,,DIMAP
2002-06-27,39.0,36.0,6.0,10.0,6.0,3.0,550.0,False,,DIMAP
2002-07-05,40.0,36.0,6.0,9.0,6.0,3.0,1300.0,False,,DIMAP
2002-07-11,40.0,35.0,6.0,9.0,6.0,4.0,1100.0,False,,DIMAP
2002-07-19,40.0,35.0,6.0,9.0,6.0,4.0,1000.0,False,,DIMAP
2002-07-26,41.0,35.0,7.0,9.0,5.0,3.0,1100.0,False,,DIMAP
2002-08-02,40.0,35.0,7.0,9.0,5.0,4.0,1821.0,False,,DIMAP
2002-08-09,41.0,34.0,7.0,9.0,5.0,4.0,1000.0,False,,DIMAP
2002-08-16,40.0,34.0,7.0,10.0,5.0,4.0,,False,,DIMAP
2002-08-23,41.0,36.0,7.0,8.0,4.0,4.0,1000.0,False,,DIMAP
2002-08-30,41.0,39.0,7.0,7.0,4.0,2.0,1000.0,False,,DIMAP
2002-09-04,40.0,39.0,7.0,8.0,4.0,2.0,1000.0,False,,DIMAP
2002-09-06,39.5,38.0,7.5,8.5,4.0,2.5,2324.0,False,,DIMAP
2002-09-09,38.0,39.0,7.5,8.5,4.0,3.0,1000.0,False,,DIMAP
2002-09-13,36.0,38.5,8.0,8.5,4.7,4.3,2000.0,False,,DIMAP
2002-09-22,38.5,38.5,8.6,7.4,4.0,3.0,,True,,DIMAP
2002-10-04,39.0,38.0,9.0,7.0,4.0,3.0,1300.0,False,,DIMAP
2002-10-11,39.0,38.0,9.0,7.0,4.0,3.0,1100.0,False,,DIMAP
2002-10-18,40.0,37.0,10.0,6.0,4.0,3.0,1000.0,False,,DIMAP
2002-10-25,41.0,36.0,10.0,6.0,4.0,3.0,1000.0,False,,DIMAP
2002-11-01,43.0,35.0,9.0,6.0,4.0,3.0,1299.0,False,,DIMAP
2002-11-07,44.0,34.0,10.0,5.0,4.0,3.0,1000.0,False,,DIMAP
2002-11-15,46.0,32.0,10.0,5.0,4.0,3.0,1000.0,False,,DIMAP
2002-11-21,48.0,30.0,11.0,4.0,4.0,3.0,1000.0,False,,DIMAP
2002-11-29,48.0,30.0,11.0,5.0,4.0,2.0,1000.0,False,,DIMAP
2002-12-06,48.0,28.0,12.0,5.0,4.0,3.0,1300.0,False,,DIMAP
2002-12-12,47.0,29.0,11.0,6.0,4.0,3.0,,False,,DIMAP
2002-12-20,47.0,30.0,11.0,5.0,4.0,3.0,1000.0,False,,DIMAP
2003-01-03,47.0,31.0,10.0,5.0,4.0,3.0,1000.0,False,,DIMAP
2003-01-10,48.0,29.0,12.0,5.0,3.0,3.0,1000.0,False,,DIMAP
2003-01-17,47.0,30.0,11.0,6.0,3.0,3.0,1000.0,False,,DIMAP
2003-01-24,47.0,30.0,10.0,7.0,3.0,3.0,,False,,DIMAP
2003-01-31,47.0,30.0,10.0,7.0,3.0,3.0,1000.0,False,,DIMAP
2003-02-07,49.0,28.0,11.0,6.0,3.0,3.0,1300.0,False,,DIMAP
2003-02-14,49.0,27.0,12.0,6.0,3.0,3.0,1000.0,False,,DIMAP
2003-02-21,49.0,28.0,11.0,6.0,3.0,3.0,1000.0,False,,DIMAP
2003-02-28,49.0,28.0,11.0,6.0,4.0,2.0,1000.0,False,,DIMAP
2003-03-07,49.0,27.0,12.0,6.0,3.0,3.0,1300.0,False,,DIMAP
2003-03-14,49.0,28.0,11.0,6.0,3.0,3.0,1000.0,False,,DIMAP
2003-03-21,47.0,30.0,10.0,5.0,4.0,4.0,1000.0,False,,DIMAP
2003-03-28,46.0,31.0,11.0,5.0,3.0,4.0,1000.0,False,,DIMAP
2003-04-04,45.0,31.0,11.0,6.0,3.0,4.0,1300.0,False,,DIMAP
2003-04-11,46.0,31.0,10.0,6.0,3.0,4.0,1000.0,False,,DIMAP
2003-04-18,47.0,30.0,11.0,5.0,4.0,3.0,1000.0,False,,DIMAP
2003-04-25,46.0,30.0,12.0,6.0,3.0,3.0,1000.0,False,,DIMAP
2003-05-02,48.0,28.0,10.0,7.0,4.0,3.0,1000.0,False,,DIMAP
2003-05-09,47.0,29.0,11.0,7.0,4.0,2.0,1000.0,False,,DIMAP
2003-05-16,48.0,27.0,10.0,8.0,4.0,3.0,1000.0,False,,DIMAP
2003-05-23,47.0,28.0,10.0,8.0,4.0,3.0,1000.0,False,,DIMAP
